Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,BMI
-1.533045122081717,-3.532401012589425,-0.9700883343209342,-0.6810859286369695,1.7003080876232737,0.6494067842258042,-0.403749005593086,0.4882889392203428,-4.056831111218232,0.9319865923735845,0.7420429040921181,0.2611364005259204,1.0,0.0,0.0,1.0,21.48
0.03035418765349783,-3.5144073811121874,-0.5824515987782102,-1.5471938928075526,1.6308494532220708,0.10774130244861274,-0.9977108593350198,-0.5071114885413124,-3.9546773020541943,-1.5637186699026284,-0.3703065744891299,-1.10238118074365,0.0,1.0,0.0,0.0,22.26
1.2646168006023515,-3.475653971836929,-0.03976016901839404,1.2243515925383133,0.7278872060064349,-0.2985078088842809,-0.8492203958995366,-0.865008271556739,-3.9902220495803866,-1.2309579682658,-0.3703065744891299,-1.10238118074365,0.0,0.0,0.0,0.0,25.55
-1.203908425295356,-3.5196223559917907,-1.6678344582978408,0.6180760176189052,0.9362631092100432,0.7848231546701021,-0.6413337470898597,-0.32816309703359914,-3.8220239641207496,-0.23267586335531493,-1.4826560530703778,-1.10238118074365,0.0,0.0,0.0,0.0,25.83
-1.533045122081717,-3.5006984254916333,-1.5903071111892955,0.44485442478478854,-1.1474959228260397,-1.6526715133272598,-0.6710318397769564,-0.9321139183721315,-3.942498114884962,-0.7318169158105572,0.7420429040921181,0.2611364005259204,0.0,0.0,0.0,1.0,28.31
-1.6153292962783072,-3.503716388593327,-0.7375062929953005,1.4841839817894882,-0.8002027508200259,-0.7047569202171745,1.823607945939165,1.2301791456794042,-4.197018451875799,0.10008483828151368,1.8543923826733661,1.6246539817954908,0.0,0.0,0.0,0.0,24.2
-1.6153292962783072,-3.5012419816982825,-1.5903071111892955,0.7046868140359634,-0.9391200196224314,1.1910722660029958,-0.07706998603502291,-0.38781256086950355,-3.8593114469194036,-0.3990562141737293,-0.3703065744891299,-1.10238118074365,0.0,0.0,0.0,0.0,28.22
1.2646168006023515,-3.4695732481868986,1.3557320789354173,-0.5078643358028528,0.1722181307968128,1.3264886364472936,-1.3243898788930832,-1.1893522311644693,-4.119833527432995,1.7638883464656554,-1.4826560530703778,-1.10238118074365,1.0,0.0,0.0,1.0,21.72
1.1823326264057614,-3.541627078757058,-1.2026703756465698,-0.7676967250540278,0.3805940340004211,1.1910722660029958,0.24960903352304084,-0.022459594874588932,-3.9332552767625204,-0.7318169158105572,-0.3703065744891299,0.2611364005259204,0.0,1.0,0.0,0.0,21.26
-0.7102033801158144,-3.4121850743546585,1.4332594260439624,-0.2480319465516779,-0.45290957881401206,-1.1110060315500683,0.04172238471336391,0.19749780302030867,-4.10285150663002,1.7638883464656554,-0.3703065744891299,-1.10238118074365,1.0,1.0,0.0,0.0,31.08
-1.3684767736885364,-3.4540864342626825,1.3557320789354173,0.5314652212018469,-1.078037288424837,-0.5693405497728766,1.942400316687551,1.6439973010409912,-4.303148320586216,1.4311276448288268,1.8543923826733661,1.6246539817954908,1.0,0.0,1.0,0.0,23.88
-0.3810666833294534,-3.5351754649653366,-1.5903071111892955,0.8779084068700801,-0.8002027508200259,-0.2985078088842809,-0.37405091290598996,-0.589129501315681,-3.8458960918190845,-0.7318169158105572,-0.3703065744891299,-1.10238118074365,0.0,0.0,0.0,0.0,23.46
1.5114693231921223,-3.4695732481868986,-0.8150336401038439,0.44485442478478854,0.3805940340004211,-1.381838772438664,-0.7304280251511498,-0.8463678141080189,-3.8220239641207496,-1.0645776174473858,0.7420429040921181,0.2611364005259204,0.0,0.0,1.0,0.0,29.87
0.6063434070296296,-3.418248310075023,-0.6599789458867553,0.44485442478478854,1.7697667220244764,0.10774130244861274,0.4277975896456204,0.9953093818255304,-4.143202224745837,1.2647472940104123,-0.3703065744891299,-1.10238118074365,1.0,0.0,1.0,0.0,40.45
1.5937534973887126,-3.4988136654015634,0.19282187230724143,-0.9409183178881444,-1.078037288424837,-0.7047569202171745,-1.8589555472608237,-2.016988541887643,-4.024274632760687,-1.397338319084214,-1.4826560530703778,-1.10238118074365,0.0,0.0,0.0,0.0,21.58
-1.1216242510987657,-3.505111538118487,-0.3498695574525747,1.5707947782065466,1.4919321844196654,0.6494067842258042,-0.90861658127373,-0.447462024705408,-3.8254650486392157,-1.2309579682658,-1.4826560530703778,-1.10238118074365,0.0,0.0,0.0,0.0,22.6
0.11263836185008808,-3.4727932837298554,1.5107867731525075,-0.07481035371756128,-0.45290957881401206,0.7848231546701021,-0.37405091290598996,-0.1976798948925582,-4.097905280701863,1.7638883464656554,0.7420429040921181,0.2611364005259204,1.0,0.0,0.0,1.0,20.86
-1.203908425295356,-3.4818152938683165,0.2703492194157866,-0.4212535393857945,-1.1474959228260397,0.7848231546701021,-1.1758994154576001,-1.3347477992644865,-3.8526243134158276,-1.8964793715394566,-0.3703065744891299,-1.10238118074365,0.0,0.0,0.0,1.0,23.53
1.0177642780125808,-3.4702105080167573,-1.6678344582978408,1.1377407961212551,-0.6612854820176204,1.5973213773358894,-0.9977108593350198,-1.3011949758567902,-3.8425165776985364,-0.06629551253690062,-0.3703065744891299,-1.10238118074365,0.0,0.0,1.0,0.0,34.25
0.3594908844398588,-3.4822840315056283,0.5804586078499673,-1.5471938928075526,1.561390818820868,-1.6526715133272598,-1.3837860642672766,-1.1707117737157493,-3.7834955863000173,-0.8981972666289715,-0.3703065744891299,-1.10238118074365,0.0,0.0,0.0,0.0,22.44
1.5937534973887126,-3.575363302848392,-1.2026703756465698,0.27163283195067195,0.7973458404076377,-0.4339241793285788,-0.5225413763414728,-0.5630328608874728,-3.8151110311051517,-0.5654365649921436,-0.3703065744891299,-1.10238118074365,0.0,1.0,0.0,0.0,17.93
1.1000484522091711,-3.5595828449889932,1.0456226905012382,-0.07481035371756128,-1.0085786540236341,0.6494067842258042,-0.7304280251511498,-0.9656667417798278,-4.038021883369806,0.2664651890999273,-0.3703065744891299,0.2611364005259204,1.0,0.0,0.0,1.0,13.82
0.8531959296194004,-3.553876853617393,-1.4352524169722052,-0.07481035371756128,0.6584285716052322,0.10774130244861274,0.07142047740046062,-0.08583715020023738,-3.8559730171250477,-0.8981972666289715,-0.3703065744891299,0.2611364005259204,0.0,1.0,0.0,0.0,20.75
-1.6976134704748975,-3.522147950553363,-0.8925609872123891,-0.4212535393857945,0.45005266840162383,1.1910722660029958,1.9127022240004543,1.9422446202205133,-4.247703799823722,0.10008483828151368,0.7420429040921181,1.6246539817954908,0.0,0.0,0.0,1.0,22.41
-0.545635031722634,-3.493575122728079,-0.504924251669665,-1.114139910722261,-1.4947890948320535,-1.1110060315500683,-0.43344709828018274,-0.8463678141080189,-3.7619579462788275,-0.5654365649921436,0.7420429040921181,0.2611364005259204,0.0,0.0,0.0,0.0,24.71
-1.1216242510987657,-3.589914701921367,-0.8150336401038439,1.1377407961212551,0.03330086199440727,0.24315767289291063,0.6950804238294908,0.6299564158306158,-3.9144909776213894,-0.8981972666289715,0.7420429040921181,0.2611364005259204,0.0,0.0,0.0,1.0,15.7
0.8531959296194004,-3.488295535751132,1.2782047318268719,1.2243515925383133,-1.1474959228260397,-1.517255142882962,-1.651068898451147,-1.7299254971773532,-3.89213025831869,-0.06629551253690062,-0.3703065744891299,-1.10238118074365,1.0,0.0,0.0,1.0,19.65
-0.13421416073968268,-3.4900312284513078,-1.745361805406386,1.39757318537243,-0.9391200196224314,0.5139904137815063,-1.6807669911382437,-1.7001007652594011,-3.7834955863000173,-0.3990562141737293,-1.4826560530703778,-1.10238118074365,0.0,0.0,0.0,0.0,30.89
-0.7924875543124047,-3.3972730637081274,2.131005550020869,0.5314652212018469,0.5889699372040293,0.6494067842258042,0.30900521889723426,0.8685542711742336,-4.038021883369806,0.7656062415551702,0.7420429040921181,0.2611364005259204,1.0,0.0,1.0,0.0,31.48
0.9354801038159906,-3.5699142676850557,-0.42739690456111984,-1.4605830963904942,1.005721743611246,-0.027675067995685147,0.338703311584331,0.6225002328511278,-4.054175313933025,0.2664651890999273,0.7420429040921181,0.2611364005259204,1.0,0.0,0.0,1.0,16.28
1.1000484522091711,-3.507089964087655,-1.4352524169722052,0.44485442478478854,1.4919321844196654,0.6494067842258042,0.30900521889723426,0.3950866519767421,-3.7102725975211523,-1.397338319084214,-0.3703065744891299,0.2611364005259204,0.0,0.0,1.0,0.0,26.61
1.429185148995532,-3.52246698004309,-0.3498695574525747,-1.0275291143052028,0.8668044748088404,1.5973213773358894,0.9920613507004579,0.7902643498896089,-4.244215601737114,0.10008483828151368,1.8543923826733661,1.6246539817954908,0.0,1.0,0.0,0.0,20.55
-1.6153292962783072,-3.4815815813780944,0.5029312607414221,-0.2480319465516779,-1.2864131916284451,-0.16309143843998303,-1.3243898788930832,-1.4838714588542474,-3.951648004091421,-1.7300990207210423,-0.3703065744891299,-1.10238118074365,0.0,1.0,0.0,0.0,22.78
0.5240592328330393,-3.547238481721812,-0.5824515987782102,-0.854307521471086,-0.5223682132152149,-1.6526715133272598,0.576288053081104,-0.06346860126177323,-3.8758494204471066,-0.5654365649921436,-1.4826560530703778,-1.10238118074365,0.0,0.0,1.0,0.0,18.7
0.6886275812262198,-3.5878923784071928,-1.1251430285380246,-1.7204154856416691,1.3530149156172597,0.7848231546701021,-0.6710318397769564,-0.5518485864182407,-3.9844014439010635,-0.8981972666289715,0.7420429040921181,0.2611364005259204,0.0,0.0,0.0,1.0,16.66
-0.2164983349362729,-3.401817327701735,1.5883141202610527,1.3109623889553716,-0.8002027508200259,-1.1110060315500683,0.6950804238294908,0.6635092392383121,-4.112618364243286,1.2647472940104123,-0.3703065744891299,0.2611364005259204,1.0,0.0,0.0,0.0,32.73
-0.545635031722634,-3.3967188619245023,0.8130406491756027,1.5707947782065466,0.1722181307968128,-0.027675067995685147,-0.4631451909672794,-0.07838096722074933,-3.936346546983522,-0.8981972666289715,-0.3703065744891299,0.2611364005259204,1.0,1.0,0.0,0.0,37.74
1.5937534973887126,-3.425682416169615,-0.504924251669665,-0.6810859286369695,1.7003080876232737,-0.16309143843998303,0.21991094083594415,0.7529834349921687,-4.040740139070708,0.7656062415551702,-0.3703065744891299,-1.10238118074365,1.0,0.0,0.0,0.0,37.56
-1.533045122081717,-3.403456074690959,0.03776717809015112,0.5314652212018469,0.6584285716052322,0.6494067842258042,-0.7304280251511498,-0.20140798638230223,-3.901775234515369,1.2647472940104123,-0.3703065744891299,0.2611364005259204,1.0,0.0,0.0,0.0,40.26
-1.286192599491946,-3.458641625913562,2.0534782029123235,-0.07481035371756128,-0.9391200196224314,1.1910722660029958,1.5860232044423912,1.4016713542076293,-4.312303161679337,1.4311276448288268,0.7420429040921181,1.6246539817954908,1.0,0.0,0.0,0.0,21.16
-1.3684767736885364,-3.415967543176169,1.5107867731525075,-0.6810859286369695,0.03330086199440727,-0.9755896611057703,-0.28495663484469985,0.05583032641003564,-4.150007985275325,1.098366943191998,-0.3703065744891299,0.2611364005259204,1.0,1.0,0.0,0.0,29.98
